Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
6,1569529212915,26/09/2019 20:20:12,1569529212720,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq1-quantised,2
7,1569529212915,26/09/2019 20:20:12,1569529212720,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,sex-text,
8,1569529212915,26/09/2019 20:20:12,1569529212721,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq2,4
9,1569529212915,26/09/2019 20:20:12,1569529212721,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq2-quantised,4
10,1569529212915,26/09/2019 20:20:12,1569529212722,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq3,2
11,1569529212915,26/09/2019 20:20:12,1569529212723,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq3-quantised,2
12,1569529212915,26/09/2019 20:20:12,1569529212723,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq4,4
13,1569529212915,26/09/2019 20:20:12,1569529212725,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq4-quantised,4
14,1569529212915,26/09/2019 20:20:12,1569529212725,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq5,4
15,1569529212915,26/09/2019 20:20:12,1569529212725,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq5-quantised,4
16,1569529212915,26/09/2019 20:20:12,1569529212725,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq6,3
17,1569529212915,26/09/2019 20:20:12,1569529212725,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq6-quantised,3
18,1569529212915,26/09/2019 20:20:12,1569529212725,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq7,5
19,1569529212915,26/09/2019 20:20:12,1569529212726,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq7-quantised,5
20,1569529212915,26/09/2019 20:20:12,1569529212726,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq8,2
21,1569529212915,26/09/2019 20:20:12,1569529212726,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq8-quantised,2
22,1569529212915,26/09/2019 20:20:12,1569529212726,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq9,3
23,1569529212993,26/09/2019 20:20:12,1569529212726,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq9-quantised,3
24,1569529212993,26/09/2019 20:20:12,1569529212726,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq10,1
25,1569529212993,26/09/2019 20:20:12,1569529212727,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq10-quantised,1
26,1569529212993,26/09/2019 20:20:12,1569529212727,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq11,3
27,1569529212993,26/09/2019 20:20:12,1569529212728,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq11-quantised,3
28,1569529212993,26/09/2019 20:20:12,1569529212728,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq12,4
29,1569529212993,26/09/2019 20:20:12,1569529212728,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq12-quantised,4
30,1569529212993,26/09/2019 20:20:12,1569529212728,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq13,4
31,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq13-quantised,4
32,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq14,2
33,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq14-quantised,2
34,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq15,2
35,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq15-quantised,2
36,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq16,4
37,1569529212993,26/09/2019 20:20:12,1569529212729,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,pswq16-quantised,4
38,1569529212993,26/09/2019 20:20:12,1569529212730,1,26/09/2019 21:20:12,9842,4,questionnaire-nn9g,,3114103,BLIND,861050,,complete,,5d8d1cabcc5f07001872e460,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1366x768,1349x632,,All Questionnaires,2,eligible,END QUESTIONNAIRE,61419
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
